state,name,fips,age_over_18,age_over_18_moe,age_over_65,age_over_65_moe,age_over_85,age_over_85_moe,age_under_5,age_under_5_moe,asian,asian_moe,avg_family_size,avg_family_size_moe,bachelors,bachelors_moe,black,black_moe,hispanic,hispanic_moe,household_has_broadband,household_has_broadband_moe,household_has_computer,household_has_computer_moe,household_has_smartphone,household_has_smartphone_moe,households,households_moe,households_speak_asian_or_pac_isl,households_speak_asian_or_pac_isl_moe,households_speak_limited_english,households_speak_limited_english_moe,households_speak_other,households_speak_other_moe,households_speak_other_indo_euro_lang,households_speak_other_indo_euro_lang_moe,households_speak_spanish,households_speak_spanish_moe,housing_mobile_homes,housing_mobile_homes_moe,housing_one_unit_structures,housing_one_unit_structures_moe,housing_two_unit_structures,housing_two_unit_structures_moe,hs_grad,hs_grad_moe,mean_household_income,mean_household_income_moe,mean_work_travel,mean_work_travel_moe,median_age,median_age_moe,median_household_income,median_household_income_moe,median_individual_income,median_individual_income_moe,median_individual_income_age_25plus,median_individual_income_age_25plus_moe,native,native_moe,other_single_race,other_single_race_moe,pac_isl,pac_isl_moe,per_capita_income,per_capita_income_moe,persons_per_household,persons_per_household_moe,pop,pop_moe,poverty,poverty_moe,poverty_65_and_over,poverty_65_and_over_moe,poverty_under_18,poverty_under_18_moe,two_plus_races,two_plus_races_moe,unemployment_rate,unemployment_rate_moe,uninsured,uninsured_moe,uninsured_65_and_older,uninsured_65_and_older_moe,uninsured_under_19,uninsured_under_19_moe,uninsured_under_6,uninsured_under_6_moe,veterans,veterans_moe,white,white_moe,white_not_hispanic,white_not_hispanic_moe,long,lat,group,order,region,subregion
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.64195251464844,40.026832580566406,221,10098,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.64195251464844,40.06120681762695,221,10099,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.61331176757812,40.1070442199707,221,10100,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.62477111816406,40.12423324584961,221,10101,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.65914916992188,40.15288162231445,221,10102,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.66487884521484,40.1815299987793,221,10103,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.65914916992188,40.21590805053711,221,10104,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.63623046875,40.233097076416016,221,10105,colorado,boulder
Colorado,Boulder County,8013,80.6,0.1,13.7,0.1,1.6,0.1,4.6,0.1,4.7,0.1,3.01,0.03,62.1,0.7,0.9,0.1,13.9,NA,91.1,0.5,90.8,0.5,86.7,0.6,127415,822,3.1,0.2,1.8,0.2,0.7,0.2,4.8,0.4,8.6,0.4,37.8,0.7,2.9,0.3,62.2,0.7,95,0.3,115966,2565,23.4,0.3,36.6,0.2,83019,1785,36794,648,50451,885,0.4,0.1,1.8,0.3,0.1,0.1,46826,983,2.44,0.01,322510,NA,11.7,0.6,6.3,0.7,8.5,1.3,3,0.3,3.8,0.4,4.6,0.3,0.4,0.2,2.1,0.5,1.3,0.6,5.3,0.2,89,0.4,77.6,0.1,-105.64195251464844,40.25601577758789,221,10106,colorado,boulder
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-103.5735855102539,41.006587982177734,276,11672,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-103.55638885498047,40.71438217163086,276,11673,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-103.57931518554688,40.70292282104492,276,11674,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-103.5735855102539,40.531036376953125,276,11675,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.13507843017578,40.531036376953125,276,11676,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.13507843017578,40.353416442871094,276,11677,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.14653778076172,40.34769058227539,276,11678,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.14653778076172,40.0096435546875,276,11679,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.9830551147461,40.0096435546875,276,11680,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.96586608886719,40.0096435546875,276,11681,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.96586608886719,40.05548095703125,276,11682,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.9830551147461,40.05548095703125,276,11683,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-105.01170349121094,40.0096435546875,276,11684,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-105.05754089355469,40.0096435546875,276,11685,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-105.06327056884766,40.26747131347656,276,11686,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-105.05754089355469,40.353416442871094,276,11687,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.93722534179688,40.35914611816406,276,11688,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.94294738769531,41.0123176574707,276,11689,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-104.06059265136719,41.006587982177734,276,11690,colorado,weld
Colorado,Weld County,8123,73.7,0.1,11.9,0.1,1.2,0.1,7.2,0.1,1.6,0.1,3.31,0.03,27.5,0.7,1.2,0.1,29.4,NA,86,0.7,82.1,0.7,84.7,0.7,104671,536,1.2,0.2,3,0.5,0.4,0.1,1.4,0.2,17.8,0.7,27.1,0.8,7,0.4,72.9,0.8,88.1,0.5,89427,1457,27.7,0.4,34.4,0.1,74150,1069,34305,694,43021,688,0.8,0.2,3,0.3,0.1,0.1,31793,512,2.85,0.01,305345,NA,10,0.6,8.4,0.9,12,1.1,3,0.3,3.6,0.3,7.9,0.5,1.1,0.4,4.6,0.7,3.6,0.9,7.1,0.3,90.3,0.4,65.6,0.1,-103.5735855102539,41.006587982177734,276,11691,colorado,weld
Connecticut,Hartford County,9003,78.8,0.1,16.8,0.1,2.6,0.1,5.3,0.1,5.3,0.1,3.1,0.02,38.1,0.5,13.8,0.2,18,NA,83.9,0.4,78.5,0.5,78.9,0.4,350408,1530,2.7,0.2,6.1,0.3,1.4,0.2,10,0.3,14.1,0.2,35.9,0.5,0.5,0.1,64.1,0.5,89.7,0.3,100938,1188,23.5,0.2,40.4,0.1,75148,890,37985,482,50762,544,0.3,0.1,6.3,0.3,0,0.1,40540,465,2.48,0.01,893561,NA,10.8,0.4,8.8,0.6,14.5,1,3.6,0.2,5.2,0.3,4.1,0.2,0.4,0.1,1.8,0.3,1.7,0.5,5.5,0.2,70.7,0.3,61.1,0.1,-72.74845123291016,41.57381820678711,279,11760,connecticut,hartford
Connecticut,Hartford County,9003,78.8,0.1,16.8,0.1,2.6,0.1,5.3,0.1,5.3,0.1,3.1,0.02,38.1,0.5,13.8,0.2,18,NA,83.9,0.4,78.5,0.5,78.9,0.4,350408,1530,2.7,0.2,6.1,0.3,1.4,0.2,10,0.3,14.1,0.2,35.9,0.5,0.5,0.1,64.1,0.5,89.7,0.3,100938,1188,23.5,0.2,40.4,0.1,75148,890,37985,482,50762,544,0.3,0.1,6.3,0.3,0,0.1,40540,465,2.48,0.01,893561,NA,10.8,0.4,8.8,0.6,14.5,1,3.6,0.2,5.2,0.3,4.1,0.2,0.4,0.1,1.8,0.3,1.7,0.5,5.5,0.2,70.7,0.3,61.1,0.1,-72.794281005859375,41.56808853149414,279,11761,connecticut,hartford
Connecticut,Hartford County,9003,78.8,0.1,16.8,0.1,2.6,0.1,5.3,0.1,5.3,0.1,3.1,0.02,38.1,0.5,13.8,0.2,18,NA,83.9,0.4,78.5,0.5,78.9,0.4,350408,1530,2.7,0.2,6.1,0.3,1.4,0.2,10,0.3,14.1,0.2,35.9,0.5,0.5,0.1,64.1,0.5,89.7,0.3,100938,1188,23.5,0.2,40.4,0.1,75148,890,37985,482,50762,544,0.3,0.1,6.3,0.3,0,0.1,40540,465,2.48,0.01,893561,NA,10.8,0.4,8.8,0.6,14.5,1,3.6,0.2,5.2,0.3,4.1,0.2,0.4,0.1,1.8,0.3,1.7,0.5,5.5,0.2,70.7,0.3,61.1,0.1,-72.80574798583984,41.562355041503906,279,11762,connecticut,hartford
Connecticut,Hartford County,9003,78.8,0.1,16.8,0.1,2.6,0.1,5.3,0.1,5.3,0.1,3.1,0.02,38.1,0.5,13.8,0.2,18,NA,83.9,0.4,78.5,0.5,78.9,0.4,350408,1530,2.7,0.2,6.1,0.3,1.4,0.2,10,0.3,14.1,0.2,35.9,0.5,0.5,0.1,64.1,0.5,89.7,0.3,100938,1188,23.5,0.2,40.4,0.1,75148,890,37985,482,50762,544,0.3,0.1,6.3,0.3,0,0.1,40540,465,2.48,0.01,893561,NA,10.8,0.4,8.8,0.6,14.5,1,3.6,0.2,5.2,0.3,4.1,0.2,0.4,0.1,1.8,0.3,1.7,0.5,5.5,0.2,70.7,0.3,61.1,0.1,-72.81147766113281,41.550899505615234,279,11763,connecticut,hartford
Connecticut,Hartford County,9003,78.8,0.1,16.8,0.1,2.6,0.1,5.3,0.1,5.3,0.1,3.1,0.02,38.1,0.5,13.8,0.2,18,NA,83.9,0.4,78.5,0.5,78.9,0.4,350408,1530,2.7,0.2,6.1,0.3,1.4,0.2,10,0.3,14.1,0.2,35.9,0.5,0.5,0.1,64.1,0.5,89.7,0.3,100938,1188,23.5,0.2,40.4,0.1,75148,890,37985,482,50762,544,0.3,0.1,6.3,0.3,0,0.1,40540,465,2.48,0.01,893561,NA,10.8,0.4,8.8,0.6,14.5,1,3.6,0.2,5.2,0.3,4.1,0.2,0.4,0.1,1.8,0.3,1.7,0.5,5.5,0.2,70.7,0.3,61.1,0.1,-72.81720733642578,41.550899505615234,279,11764,connecticut,hartford
